text1	text2	label
右胸腹部外伤	肾错构瘤	0
消化性溃疡伴出血和穿孔	消化性溃疡伴穿孔	1
发作性双下肢无力待查胸髓病变待除外	多部位继发恶性肿瘤	0
双侧踇趾甲下黑斑甲下淤血	色素沉着未特指的疾患	1
极重度感音神经性聋双	感音神经性聋	1
侵入性肺曲霉病治疗后	肺曲霉菌病	1
慢性肾功能衰竭并急性肾衰	鳞状细胞癌	0
肝门区胆管癌	化学治疗	0
失眠(神经衰弱)	神经衰弱	1
双下肢浅静脉曲线伴小腿色素沉着	腺癌	0
言语不能右肢无力待查	下肢疼痛	0
"""慢性气管炎,高血压,冠心病,重度骨关节病,失眠,行动不便,"""	胃底恶性肿瘤	0
颈髓脱髓鞘改变	脱髓鞘性脊髓病	1
干燥综合征继发间质性肺病	化学治疗	0
双肺间质改变双上肺多发点状影	慢性鼻咽炎	0
悬雍垂先天性分裂	妊娠期糖尿病	0
左外侧突出型L45膨出	尿毒症	0
右下肢神经病变	多发性神经病[多发性神经炎/周围神经炎]	1
感染性发疹?过敏性皮炎？	过敏性皮炎	1
子宫纵膈附件囊肿	子宫纵隔	1
电解质紊乱-低钠钾氯血症	低钾血症	1
"""房间隔缺损(Ⅱ型,小）"""	房间隔缺损	1
左卵巢子宫内膜样癌化疗后	踝关节脱位	0
"""乳腺癌改良根治术后,化疗,骨转移,骨质疏松,肝转移,肝损伤"""	恶性肿瘤术后化疗	1
右侧股四头肌送检横纹肌组织部分萎缩变性	下肢肌肉萎缩	1
右足犬抓伤	血脂异常	0
胃肠积气	胃胀气	1
左下颌骨造釉细胞瘤左颌下淋巴结	唾液腺粘液囊肿	0
子宫腺肌症合并子宫肌瘤	管状腺癌	0
骨盆转移癌	右肺恶性肿瘤	0
右足良性骨肿瘤	输卵管卵巢囊肿	0
取出大股骨内固定装置	取出内固定装置	1
左乳浸润性导管癌 pT2N2M0 III期	先兆流产	0
铅高多动	注意缺陷与多动障碍	1
左肘关节尺侧副韧带肱骨髁止点撕脱性骨折	肱骨骨折	1
"""心律失常胆汁反流性胃炎,乳腺增生,咳嗽待查（肺小结节）,腹部不适,胃镜检查，肠镜检查"""	反流性胃炎	1
腹痛(未特指);肠癌术后	腹痛	1
发作性意识不清原因待查心源性	意识障碍	1
乳腺癌化疗左乳癌术前化疗	胸椎结核	0
左肺腺癌根治术后伴双肺转移	被狗咬伤	0
双下肢浅静脉曲线伴小腿色素沉着	皮肤色素沉着	1
皮肤瘙痒症待查老年瘙痒症可能	镍变应性接触性皮炎	0
食管鳞状细胞化放疗	精神分裂症	0
高血压病(左室舒张功能减退)	新生儿Rh血型不合溶血病	0
左前臂KT综合征	血管骨肥大综合征[Klippel-Trenaunay-Weber综合征]	1
碱性药物灼伤11%浅Ⅱ度四肢主治	肝恶性肿瘤	0
糖尿病反复低血糖;骨质疏松;高血压冠心病不稳定心绞痛	纵隔恶性肿瘤	0
细支气管肺泡癌	细支气管-肺泡癌	1
急粒、乙肝3.3	心肌供血不足	0
颈管炎宫内膜炎	泌尿系感染	0
头颈部多处抓伤	肝继发恶性肿瘤	0
先天性发育不良	先天性发育异常	1
颅内支架置入术后	血管支架植入术后状态	1
结肠癌淋巴结转移	发热	0
"""左肺腺癌,化疗后白细胞减少IV度,血小板减少"""	胆道恶性肿瘤	0
原发性支气管肺癌(左上肺鳞癌，cT2aN3M0 ⅢB期PS 1分)	肘关节骨折	0
静脉特指疾患右上腔静脉狭窄	上腔静脉狭窄	1
右中环指末节挤压离断伤	手指挤压伤	1
右尺桡骨粉碎性骨折	椎-基底动脉供血不全	0
眼部脉络膜黑色素瘤术后	肺源性心脏病	0
乙状结肠癌术后，，淋巴结转移，，呕吐，化疗肠镜检查	高血压性肾病	0
治疗使产程延迟的胎膜早破	结膜其他特指的疾患	0
送检左肩冈上肌显坏死伴广泛钙盐沉积	钙质沉着症	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	急性下壁心肌梗死	0
胆囊癌并肝转移伴梗阻性黄疸	牙齿间隙	0
子宫颈中分化鳞癌IIb期放射治疗	膝关节游离体	0
左肺部块影待查：肺恶性肿瘤？肺炎？肺结核？	左肺恶性肿瘤	1
直肠癌术后 骨髓转移？	IgA肾病	0
外伤后右三叉神经1支损伤	三叉神经损伤	1
贲门癌放化疗后	下肢皮肤缺损	0
L1L2椎体骨质破坏伴L1椎体压缩性改变	腰椎压缩性骨折	1
卵巢Ca	恶性肿瘤术后化疗	0
右眼睑裂斑双眼MGD	睑板腺功能障碍	1
G2P1孕40+2周ROA平产、地中海贫血、中度贫血	头位顺产	1
右侧髂内动脉瘤并血栓形成	大脑动脉瘤破裂	0
(FLJC)甲状腺ca术后	恶性肿瘤生物治疗	0
间断眼睑浮肿左下肢轻微浮肿	下肢水肿	1
痛经，IUD	痛经	1
子宫内膜透明细胞癌Ia期	子宫内膜恶性肿瘤	1
右侧甲状腺结节性甲肿伴囊性变	动脉狭窄	0
经典型霍奇金淋巴瘤IV期B 结节硬化型  侵及右颈部、双锁骨区、前纵隔、右胸肌间、右腋窝、双侧膈区、左內乳区淋巴结  侵及骨（多发）	骨髓增生异常性贫血	0
高血压冠心病关节炎牙痛	关节炎	1
食管中-高分化鳞状细胞癌	鳞状细胞癌	1
掌骨骨折(术后)	掌骨骨折	1
"""左肾盂癌根治术后 IV期,膀胱转移根治术后,右输尿管皮肤造口术,盆腔局部复发,左侧髂外血管旁、左侧腹股沟区淋巴结转移,放疗,疼痛"""	疼痛	1
口咽干燥	口干	1
右下肺腺癌多发脑转移 EGFR19号外显子缺失	矿物质代谢紊乱	0
左乳浸润性癌改良根治术后pT1cN0M0 IA期	浸润性导管癌	1
降结肠升结肠肝曲管状腺瘤	管状腺瘤	1
颈椎腰椎病醣尿病脑缺血	转移性肿瘤	0
右心房血管肉瘤	未特指的肝病	0
妄想	横结肠良性肿瘤	0
急性移植物抗宿主反应病IV度肝脏肠道	胃恶性肿瘤	0
右环指玻璃划伤	手指开放性损伤	1
肝门区胆管癌	腮腺良性肿瘤	0
非霍奇金淋巴瘤-弥漫大B细胞淋巴瘤-IV期B	非霍奇金淋巴瘤	1
双侧鼻腔鼻息肉	髋骨纤维异常增殖症	0
右腹股沟淋巴结转移性低分化鳞癌	转移性鳞状细胞癌	1
子宫绒癌化疗	绒毛膜癌	1
右侧舌根部鳞状细胞癌伴颈部淋巴结转移术后（T2N1M0）	下肢疼痛	0
加速性性交界性逸搏心律	吞咽困难	0
右腕部尺神经瘤	Castleman病	0
右下叶肺癌	癌	1
胃角管状腺瘤	胃底静脉曲张	0
"""上呼吸道感染口腔溃疡,行动不便,关节痛,反酸痛风,冠心病预防血栓,高血压"""	高血压	1
双膝关节髌内侧滑膜皱襞综合症	转移性癌	0
"""左肺不典型类癌,骨转移？"""	足趾损伤	0
非霍奇金淋巴瘤 弥漫大B细胞淋巴瘤II期A 化疗+靶向	胸部开放性损伤	0
药疹大疱性表皮坏死松解症	莱尔综合征[lyell综合征]	1
宫颈管占位、粘膜下肌瘤	子宫及附件占位	1
"""结肠癌,呃逆,焦虑抑郁状态"""	具有脑脊液引流装置	0
子宫肌瘤病	感染	0
左足第2趾右足第234缺血坏死	疼痛	0
L5-S1区异常高密度影性质待查	其他特指身体结构诊断性影像检查的异常所见	1
左肾轻-中度受损	胰腺占位性病变	0
甲状腺左叶乳状ca术后局部复发	慢性肾功能不全	0
右腕部正中神经部分断裂	未特指的多指[趾]畸形	0
高血压性心脏心脏增大心功能III-IV级	慢性心力衰竭	1
4慢性肺心病心功能3级	心功能III级(NYHA分级)	1
毛发过多	多毛症	1
L2椎体压缩性骨折	卵巢恶性肿瘤	0
卵巢交界瘤(术后复查)	卵巢术后	1
急性化脓性阑尾炎伴坏疽	鳞状细胞癌	0
子宫阔韧带肌瘤	前列腺恶性肿瘤	0
宫颈粘液性腺癌IB1期术后	子宫颈恶性肿瘤	1
双眼睑多发性化脓性肉芽、霰粒肿	化脓性肉芽肿	1
卵巢高级别浆液性乳头状癌IIIc期术后	卵巢术后	1
右侧睾丸肿瘤术后刀口感染	颅骨骨折	0
腹泻病急性轻型3卵圆孔未闭	足部开放性损伤	0
陈发性房颤，窦缓	阵发性心房颤动	1
脑动脉硬化脂肪肝	脂肪肝	1
内耳特指疾病左侧内耳迷路积水	心律失常	0
反射性躯体神经病	头部损伤	0
"""左肺腺癌IV期,便秘,贫血"""	腺癌	1
右足良性骨肿瘤	足部良性肿瘤	1
输尿管结石碎石取石术后	结肠良性肿瘤	0
右手拇指挤压离断伤	血栓性痔	0
腰背部劳损	直肠恶性肿瘤	0
右侧后腹膜神经母细胞瘤化疗后	运动障碍	0
结肠肝曲结肠脾区管状腺瘤部分腺体较增生	感染	0
慢性收缩性全心衰心功能III级C期	咽喉溃疡	0
颌下结节	面部占位	1
缺血性脑改变脑内多发缺血性改变	脑血管供血不足	1
右侧乳房溢血	脑白质病	0
低钾低钠待查过敏性性休克致	食管恶性肿瘤	0
支气管哮喘并肺部感染	失眠	0
左侧气胸41双侧胸部颈部皮下气肿	气胸	1
头晕心悸待查：高血压;椎-基底动脉供血不全;冠心病心律失常型;心绞痛	疝	0
子宫颈非角化型鳞状细胞癌	子宫颈恶性肿瘤	1
短暂性全面性遗忘症	短暂性全面遗忘	1
双眼糖尿病性病变	未特指的糖尿病伴有眼的并发症	1
左足第4、5足趾间恶黑，左腹股沟、左髂血管淋巴结转移	髂淋巴结继发恶性肿瘤	1
多发性肝胆管囊肿	胆管囊肿	1
精神语言发育迟缓	常染色体显性遗传的多囊肾病	0
肢体无力原因格林巴利综合征	妊娠状态	0
37周疤痕子宫高年胎儿染色体意义不明	妊娠状态	1
皮炎腰腿痛	二尖瓣发育不良	0
右腓肠肌肌肉拉伤	腓侧肌群和肌腱损伤	1
昏迷原因：颅脑疾患？	昏迷	1
右足化脓性病灶切开延迟愈合	开放性损伤延期愈合	1
直肠绒毛-管状腺瘤	甲状旁腺良性肿瘤	0
双肾动脉支架置入术PTA	直肠良性肿瘤	0
全身多处转移性骨肿瘤	子宫不全纵隔	0
颈髓病变脊髓亚急性联合变性可能性大	亚急性脊髓联合变性病	1
停经265周B超提示下腔静脉缺如	先天性下腔静脉缺如	1
脑膜瘤(术后)	脑膜瘤	1
直肠肛门口绒毛管状腺瘤	呕吐	0
咳嗽、发热原因待查：肺部感染？肺部结核？肺部肿瘤？	焦虑状态	0
眼外肌不全麻痹右外直肌右下直肌	妊娠状态	0
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	手指损伤	0
颈部多间隙感染	感染	1
眼球内异物	偏执性精神障碍	0
"""上呼吸道感染、发热、咳嗽咳痰,咽痛、牙痛,行动不便,过敏性鼻炎"""	牙痛	1
牙龈癌放疗	牙龈恶性肿瘤	1
呼吸不畅查因COPD	慢性阻塞性肺疾病	1
升结肠中分化腺癌，部分为粘液腺癌（pT4aN1M0，3B期，高危）术后第一次化疗	胆道术后	0
右肺腺癌伽玛刀治疗后化疗后	骨坏死	0
宫颈高中分化鳞状细胞癌	肝功能异常	0
肝硬化腹水，胸水	子宫颈恶性肿瘤	0
颊粘膜裂伤	口腔粘膜开放性损伤	1
泌尿系统疾病高PSA血症	胎儿生长受限	0
左胫前远端恶性黑素瘤T4N0M0IIC期	下肢恶性黑色素瘤	1
胸5-6脂肪瘤	冠状动脉肌桥	0
腰45轻度不稳伴轻度退变	呼吸道梗阻	0
子宫内膜低分化子宫内膜样腺癌	胎儿腹裂	0
重度疼痛胰腺癌	前列腺恶性肿瘤	1
盆腔静脉瘀血症轻度	盆腔静脉充盈综合征	1
肺部纤维灶右上肺斑片影	肺部阴影	1
两侧脑室旁脱髓鞘缺血	脱髓鞘性脑病	1
痣，甲白点	肺气肿	0
椎体破坏伴不全瘫	不完全性瘫痪	1
全身骨关节先天发育不良	骨骼发育不良	1
扁桃体及腺样体组织慢性炎伴淋巴组织增生	淋巴组织增生	1
原发中枢神经系统淋巴瘤放化疗后	真菌性肺炎	0
冠心病高血压糖尿病骨关节病	冠状动脉粥样硬化性心脏病	1
冠状动脉供血不足;高脂血症;焦虑状态;支架植入术后状态	乳腺导管扩张症	0
肺转移；腹腔淋巴结转移	转移性肿瘤	1
右胸内肿块	胸腔肿物	1
肾功能不全;支气管炎;免疫缺陷病;冠心病	胆汁反流	0
直肠侧生型腺瘤	癌	0
左尺骨鹰嘴及桡骨小头可疑不全性骨折	血管支架植入术后状态	0
右咽鼓管异常	血尿	0
胃癌化疗后/恶心食欲不振	慢性浅表性胃炎	0
头痛口干肝肾不足	卵巢恶性肿瘤	0
增生期样子宫内膜伴息肉	肉芽肿	0
横结肠管状腺瘤直乙交界管状腺瘤	横结肠良性肿瘤	1
细支气管肺泡癌	化学治疗	0
慢性结肠炎伴肠功能紊乱	运动障碍	0
左足第4、5足趾间恶黑，左腹股沟、左髂血管淋巴结转移	足部恶性肿瘤	1
右腕月骨少量碎骨组织部分似坏死改变	肾造口状态	0
双肾盂输尿管上段积液	直肠良性肿瘤	0
上呼吸道感染;鼻窦炎?;腹泻	鼻窦炎	1
"""化疗呕吐失眠,小细胞肺癌化疗脑转移癌,白细胞减少抗凝,行动不便便秘高血压,行动不便过敏肝功能异常,反流性食道炎伴溃疡便秘,重度疼痛抗过敏水肿利尿"""	腰椎侧弯	0
右侧盆腔异位肾伴旋转不良	肠功能紊乱	0
急性髓细胞白血病M2型化疗后	化学治疗	0
双眼外隐斜	外隐斜	1
盆腔粘液性囊性瘤	肝挫伤	0
右膝滑膜骨软骨瘤病	单角子宫	0
新生儿基底节阴影待查	先天性腰骶椎隐裂	0
左下肺CA	疼痛	0
鼻咽顶后壁、顶壁、右侧壁未分化型非角化性癌T1N0M0 I期	膀胱术后	0
"""左乳腺癌术后,骨转移,肺转移,严重骨质疏松"""	癌	1
"""高血压,高脂血症,骨质疏松,结肠癌"""	垂体良性肿瘤	0
右内踝玻璃割伤	泌尿系统其他特指的疾患	0
双眼泡性结膜炎，左眼结膜结石	手部开放性损伤	0
急性髓系白血病; 异基因造血干细胞移植术	造血干细胞移植状态	1
短暂性脑缺血椎基底动脉系统TIA发作	椎-基底动脉供血不全	1
子宫颈鳞癌IIB期放化疗后	恶性肿瘤放疗	1
主观性头昏重度焦虑伴躯体化	焦虑状态	1
皮疹待查：小儿康疹？肠蛔虫症？	白色糠疹	1
乙状结肠癌肝转移姑息术后腹腔淋巴结转移综合治疗后	心力衰竭	0
冠心病高血压糖尿病骨关节病	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	0
乙状结肠溃疡型中分化腺癌pT4aN0M0 IIB期根治术后	癌	0
网球肘肩部劳损	肩颈部劳损	1
冠心病糖尿病关节炎	低蛋白血症	0
肝脾挫伤	共济失调	0
喉癌放疗后	喉恶性肿瘤	1
左下肢髂总静脉嵌压	正中神经卡压综合征	0
"""左乳肿物,乳腺癌"""	癌	1
系统性红斑狼疮关节病变	系统性红斑狼疮	1
宫颈癌术后放疗后复发	子宫颈恶性肿瘤	1
胸闷待查冠心病心绞痛？高血压糖尿病	下肢皮肤坏死	0
大肠溃疡型中分化腺癌	腺癌	1
白内障(右眼术后)	低钠血症	0
右肾盂及输尿管扩张积水	未特指的女性生殖器脱垂	0
左腰不适；左肾结石；胆囊炎	肾结石	1
PTCA＋冠状动脉内支架植入术	梗阻性黄疸	0
Barrett's巴莱特食管胃糜烂	糜烂性胃炎	1
右肾重度萎缩功能严重不全	根尖周炎	0
急性ST段抬高型前间壁心肌梗死	急性ST段抬高型心肌梗死	1
右上肺磨玻璃小结节	肺占位性病变	1
结肠癌术后 第二次化疗后	肾异位	0
"""右侧乳腺癌，晚期,高血压病"""	乳腺恶性肿瘤	1
乳腺增生并导管扩张及纤维腺瘤样增生	乳腺增生	1
右中下肺癌	癌	1
右甲状旁腺腺瘤	甲状旁腺良性肿瘤	1
双眼屈光不正；黄斑病变；双眼糖尿病眼底病变	糖尿病性视网膜病变	1
"""高血压病,糖尿病,冠心病，白内障"""	小细胞型恶性肿瘤	0
马德隆畸形	马德隆畸形	1
胆道高位梗阻考虑恶性	纵隔淋巴结继发恶性肿瘤	0
慢性肾功能衰竭(微量蛋白尿)	慢性肾衰竭	1
上呼吸道感染;乳腺癌	慢性丙型病毒性肝炎	0
脊柱退变异位骨化	脊柱骨关节病	1
冠心病-心功能Ⅰ级	冠状动脉粥样硬化性心脏病	1
双眼高眼压左眼散粒肿	睑板腺囊肿[霰粒肿]	1
面部粟粒疹尿布疹	舌术后	0
慢性肾脏病骨与矿物质紊乱	慢性肾病	1
外阴色素沉积	色素沉着未特指的疾患	1
妊娠合并桥本氏甲状腺炎	转移性粘液腺癌	0
右侧肾盂癌根治术	肾术后	1
右腕部为变性坏死组织及纤维脂肪组织	腔隙性脑梗死	0
宫颈小细胞癌IIA2期	子宫颈恶性肿瘤	1
右侧颈内透析隧道导管脱出	透析导管引起的机械性并发症	1
卵巢中低分化腺癌	透明细胞癌	0
原发性扩张型心肌病，全心扩大，心房纤颤、偶发室性早搏，心功能Ⅲ级	开放性损伤愈合不良	0
颞下颌关节功能紊乱病咀嚼肌功能紊乱	肌肉疾患	1
1.冠心病陈旧前间壁心梗2.高血压3.2型糖尿病	高血压	1
胰腺神经内分泌肿瘤G2术后多发转移	癌	0
左肺见增生纤维胶原及真菌菌丝	腕部损伤	0
轻度脑功能异常	中枢神经系统未特指的疾患	1
腹痛胆石症胆囊炎	颊挫伤	0
腰椎退行性变并椎间盘突出	腰椎退行性病变	1
发热;上呼吸道感染?;泌尿道感染?	上呼吸道感染	1
"""2型糖尿病,高脂血症,高血压病,糖尿病伴神经并发症,糖尿病伴肾并发症,动脉硬化性心脏病,糖尿病伴眼并发症"""	脱髓鞘病	0
急性胃炎/前列腺炎	胰腺恶性肿瘤	0
尿毒症肾透析 肾性贫血 肾性骨病 肾性高血压 神经衰弱	肾脏透析状态	1
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	轻度贫血	1
便秘;结膜炎;慢性喘息性支气管炎;胃炎;冠心病心律失常型	胃炎	1
冠心病不稳定性心绞痛陈旧心梗	冠状动脉粥样硬化性心脏病	1
左侧胸壁先天性鳃裂瘘管	转移性肿瘤	0
染色体异常口腔功能障碍	胎死宫内	0
脂肪肝，乳腺癌术后 化疗 严重骨质蔬松症	乳腺术后	1
"""食管癌,化疗呕吐反流性食管病,低钾血症水肿,行动不便,白细胞低,咳嗽"""	颈动脉狭窄	0
右前上纵隔类椭圆形囊性病变良性病变可能	纵隔囊肿	1
双眼浮肿过敏性疾病	眼睑水肿	1
鼻咽鳞状细胞癌放化疗后	神经鞘瘤	0
急性脑梗死右侧额叶岛叶室旁多发急性梗塞	脑梗死	1
缺锌缺铁缺钙	锌缺乏	1
肾虚月经不调	月经紊乱	1
下咽癌化疗后	肺恶性肿瘤	0
腘动脉动脉瘤	癌	0
宫内膜单纯性增生伴局部腺上皮非典型性	宫颈上皮不典型增生	1
G2P1孕35+5周待产LOA妊娠合并胰腺炎	肝继发恶性肿瘤	0
上呼吸道感染;乳腺癌	乳腺恶性肿瘤	1
冠心病不稳定性心绞痛，支架植入术后	降结肠恶性肿瘤	0
左肺上叶磨玻璃待查	肺诊断性影像异常	1
原发性醛固酮增生症	下肢关节和韧带扭伤	0
胃肠炎支气管炎复诊	单侧膝关节骨性关节病	0
乙状结肠癌术后，，淋巴结转移，，呕吐，化疗肠镜检查	乳房未特指的疾患	0
右肺尖神经肿瘤，支气管炎	肺占位性病变	1
化脓性脑膜炎恢复期	脑膜炎恢复期	1
双侧腓胫动脉不全闭塞	皮炎	0
右髋伤口愈合不良	足坏死	0
带状疱疹性耳炎	带状疱疹伴有其他并发症	1
